time_s,gaze_x,gaze_y,gaze_z,pupil_size_mm,head_x,head_y,head_z
39.7207,0.0,0.0,1.0,0.0,0.042,1.6,-8.543
39.7357,0.0,0.0,1.0,0.0,0.042,1.6,-8.544
39.7495,0.0,0.0,1.0,0.0,0.042,1.6,-8.544
39.7626,0.0,0.0,1.0,0.0,0.042,1.6,-8.544
39.7767,0.0,0.0,1.0,0.0,0.042,1.6,-8.544
39.7903,0.0,0.0,1.0,0.0,0.042,1.6,-8.544
39.8044,0.0,0.0,1.0,0.0,0.043,1.6,-8.545
39.8192,0.0,0.0,1.0,0.0,0.043,1.6,-8.545
39.8322,0.0,0.0,1.0,0.0,0.043,1.6,-8.545
39.8469,0.0,0.0,1.0,0.0,0.043,1.6,-8.545
39.8599,0.0,0.0,1.0,0.0,0.043,1.6,-8.545
39.874,0.0,0.0,1.0,0.0,0.043,1.6,-8.545
39.8881,0.0,0.0,1.0,0.0,0.043,1.6,-8.546
39.902,0.0,0.0,1.0,0.0,0.043,1.6,-8.546
39.9155,0.0,0.0,1.0,0.0,0.043,1.6,-8.546
39.929,0.0,0.0,1.0,0.0,0.043,1.6,-8.546
39.9431,0.0,0.0,1.0,0.0,0.043,1.6,-8.546
39.9578,0.0,0.0,1.0,0.0,0.043,1.6,-8.547
39.9712,0.0,0.0,1.0,0.0,0.043,1.6,-8.547
39.985,0.0,0.0,1.0,0.0,0.043,1.6,-8.547
39.9987,0.0,0.0,1.0,0.0,0.043,1.6,-8.548
40.0127,0.0,0.0,1.0,0.0,0.043,1.6,-8.548
40.0276,0.0,0.0,1.0,0.0,0.044,1.6,-8.548
40.04,0.0,0.0,1.0,0.0,0.044,1.6,-8.548
40.055,0.0,0.0,1.0,0.0,0.044,1.6,-8.549
40.0693,0.0,0.0,1.0,0.0,0.044,1.6,-8.549
40.0816,0.0,0.0,1.0,0.0,0.044,1.6,-8.549
40.096,0.0,0.0,1.0,0.0,0.044,1.6,-8.549
40.1101,0.0,0.0,1.0,0.0,0.045,1.6,-8.55
40.1243,0.0,0.0,1.0,0.0,0.045,1.6,-8.55
40.1376,0.0,0.0,1.0,0.0,0.045,1.6,-8.551
40.1518,0.0,0.0,1.0,0.0,0.045,1.6,-8.551
40.1663,0.0,0.0,1.0,0.0,0.046,1.6,-8.551
40.1793,0.0,0.0,1.0,0.0,0.046,1.6,-8.552
40.193,0.0,0.0,1.0,0.0,0.047,1.6,-8.552
40.2069,0.0,0.0,1.0,0.0,0.047,1.6,-8.552
40.2215,0.0,0.0,1.0,0.0,0.047,1.6,-8.553
40.2354,0.0,0.0,1.0,0.0,0.048,1.6,-8.553
40.2492,0.0,0.0,1.0,0.0,0.048,1.6,-8.553
40.2624,0.0,0.0,1.0,0.0,0.048,1.6,-8.553
40.277,0.0,0.0,1.0,0.0,0.049,1.6,-8.554
40.2911,0.0,0.0,1.0,0.0,0.049,1.6,-8.554
40.305,0.0,0.0,1.0,0.0,0.049,1.6,-8.555
40.3187,0.0,0.0,1.0,0.0,0.05,1.6,-8.555
40.3321,0.0,0.0,1.0,0.0,0.051,1.6,-8.555
40.3462,0.0,0.0,1.0,0.0,0.051,1.6,-8.556
40.3598,0.0,0.0,1.0,0.0,0.052,1.6,-8.556
40.3747,0.0,0.0,1.0,0.0,0.053,1.6,-8.556
40.3872,0.0,0.0,1.0,0.0,0.053,1.6,-8.556
40.4012,0.0,0.0,1.0,0.0,0.054,1.6,-8.556
40.416,0.0,0.0,1.0,0.0,0.054,1.6,-8.556
40.4295,0.0,0.0,1.0,0.0,0.055,1.6,-8.556
40.4428,0.0,0.0,1.0,0.0,0.055,1.6,-8.557
40.4571,0.0,0.0,1.0,0.0,0.055,1.6,-8.557
40.4711,0.0,0.0,1.0,0.0,0.055,1.6,-8.557
40.4861,0.0,0.0,1.0,0.0,0.056,1.6,-8.556
40.4988,0.0,0.0,1.0,0.0,0.056,1.6,-8.556
40.5124,0.0,0.0,1.0,0.0,0.057,1.6,-8.556
40.5267,0.0,0.0,1.0,0.0,0.057,1.6,-8.556
40.5411,0.0,0.0,1.0,0.0,0.057,1.6,-8.556
40.5548,0.0,0.0,1.0,0.0,0.057,1.6,-8.556
40.5675,0.0,0.0,1.0,0.0,0.057,1.6,-8.556
40.5814,0.0,0.0,1.0,0.0,0.057,1.6,-8.556
40.5976,0.0,0.0,1.0,0.0,0.057,1.6,-8.556
40.6098,0.0,0.0,1.0,0.0,0.057,1.6,-8.557
40.6239,0.0,0.0,1.0,0.0,0.057,1.6,-8.557
40.6374,0.0,0.0,1.0,0.0,0.058,1.6,-8.557
40.6512,0.0,0.0,1.0,0.0,0.058,1.6,-8.557
40.6651,0.0,0.0,1.0,0.0,0.058,1.6,-8.557
40.68,0.0,0.0,1.0,0.0,0.058,1.6,-8.556
40.6937,0.0,0.0,1.0,0.0,0.057,1.6,-8.556
40.7071,0.0,0.0,1.0,0.0,0.057,1.6,-8.556
40.721,0.0,0.0,1.0,0.0,0.057,1.6,-8.556
40.7348,0.0,0.0,1.0,0.0,0.057,1.6,-8.556
40.7501,0.0,0.0,1.0,0.0,0.057,1.6,-8.556
40.7625,0.0,0.0,1.0,0.0,0.057,1.6,-8.555
40.777,0.0,0.0,1.0,0.0,0.057,1.6,-8.555
40.7903,0.0,0.0,1.0,0.0,0.057,1.6,-8.556
40.8048,0.0,0.0,1.0,0.0,0.057,1.6,-8.555
40.8188,0.0,0.0,1.0,0.0,0.057,1.6,-8.556
40.8317,0.0,0.0,1.0,0.0,0.057,1.6,-8.556
40.8458,0.0,0.0,1.0,0.0,0.057,1.6,-8.556
40.8598,0.0,0.0,1.0,0.0,0.058,1.6,-8.556
40.874,0.0,0.0,1.0,0.0,0.058,1.6,-8.556
40.8876,0.0,0.0,1.0,0.0,0.058,1.6,-8.556
40.9014,0.0,0.0,1.0,0.0,0.058,1.6,-8.556
40.9157,0.0,0.0,1.0,0.0,0.058,1.6,-8.556
40.9299,0.0,0.0,1.0,0.0,0.058,1.6,-8.556
40.9435,0.0,0.0,1.0,0.0,0.059,1.6,-8.556
40.9581,0.0,0.0,1.0,0.0,0.059,1.6,-8.556
40.971,0.0,0.0,1.0,0.0,0.059,1.6,-8.556
40.9858,0.0,0.0,1.0,0.0,0.059,1.6,-8.557
40.999,0.0,0.0,1.0,0.0,0.059,1.6,-8.557
41.0139,0.0,0.0,1.0,0.0,0.059,1.6,-8.557
